FileNum,Mileage,Color,AcquistionCost,SalesPrice,SoldOn,MMRAvgValue,Year,MakeName,ModelName,StyleName,AddrZip,TagDisplayName
16888,105600,Black,4000,4800,26-07-2017,4675,2011,Kia,Optima,LX 4dr Sedan 6A,92806,NULL
18297,113500,White,1000,NULL,26-07-2017,700,2005,Chrysler,PT Cruiser,Touring 4dr Wagon,92806,NULL
18463,137638,Gray,2645,2700,26-07-2017,2150,2008,Volkswagen,Jetta,SE PZEV 4dr Sedan 6A,92806,NULL
18233,148229,Silver,3000,4400,26-07-2017,4075,2005,Honda,CR-V,4WD EX AT SE,90810,NULL
17854,26889,Silver,16350,0,26-07-2017,17750,2014,BMW,3 Series,14 BMW 3 Series 4dr Sedan SA,92675,NULL
18444,75000,Black,0,15750,26-07-2017,14550,2010,Chevrolet,Camaro,SS 2dr Coupe w/2SS,92675,NULL
18304,94034,Black,4000,NULL,26-07-2017,4125,2006,Ford,Mustang,V6 Standard 2dr Fastback,92806,NULL
18478,185000,Black,350,NULL,28-07-2017,475,2001,Ford,Explorer Sport,2WD 2dr SUV,95051,NULL
18430,80371,Black,500,750,28-07-2017,0,2000,Kia,Sephia,4dr Sedan,95051,NULL
18418,231883,Black,250,400,28-07-2017,250,1997,Ford,Expedition,4dr XLT 4WD SUV,95051,NULL
18414,200100,Silver,750,1700,28-07-2017,1450,2005,Toyota,Prius,4dr Hatchback,95051,NULL
18413,128222,Black,250,NULL,28-07-2017,400,1999,Ford,Windstar,3dr LX Mini-Van,95051,NULL
18353,219670,Black,1126,NULL,28-07-2017,375,2003,Ford,Explorer,4dr XLS 4WD SUV,90266,NULL
18326,143622,Black,500,750,28-07-2017,675,2001,Mitsubishi,Eclipse Spyder,GT 2dr Convertible,92806,NULL
18297,113500,White,1000,1150,28-07-2017,700,2005,Chrysler,PT Cruiser,Touring 4dr Wagon,92806,NULL
18165,211843,Gold,500,500,28-07-2017,500,1997,Toyota,Camry,CE 4dr Sedan,92806,NULL
18427,177759,Black,750,NULL,28-07-2017,950,2006,Hyundai,Sonata,GLS V6 4dr Sedan,95051,NULL
18416,186558,Black,1000,2100,28-07-2017,1475,2009,Chevrolet,Malibu,LT1 4dr Sedan,95051,NULL
18299,127173,Gray,4650,NULL,28-07-2017,4400,2007,Acura,TL,4dr Sedan,92806,NULL
18305,203889,Black,300,NULL,28-07-2017,300,1999,Volkswagen,Passat,4dr GLS 1.8T Turbo Sedan,92806,NULL
18495,103638,Silver,100,NULL,28-07-2017,800,2000,Mercury,Sable,GS 4dr Sedan,92806,NULL
18499,111280,Black,3450,4600,02-08-2017,3950,2006,Chrysler,300,C 4dr Sedan,92806,NULL
18498,62080,Silver,1200,2600,02-08-2017,775,2004,Mitsubishi,Eclipse,GT 2dr Hatchback,92806,NULL
18480,96975,LightBlue,5700,NULL,02-08-2017,6125,2012,Ford,Focus,Titanium 4dr Hatchback,92806,NULL
18462,236383,Gray,6545,6200,02-08-2017,6150,2003,Chevrolet,Silverado 2500HD,4dr Crew Cab 4WD SB,92806,NULL
18479,166348,Gold,1500,2100,02-08-2017,1125,2006,Nissan,Maxima,3.5 SE 4dr Sedan w/Automatic,95051,NULL
18494,111365,Maroon,1300,2400,02-08-2017,1800,2008,Kia,Spectra,LX 4dr Sedan (2L I4 4A),92806,NULL
18481,165569,Silver,1500,2400,02-08-2017,2500,2006,Nissan,Pathfinder,,90801,NULL
18426,258078,Black,1250,3200,02-08-2017,875,2007,Toyota,Prius,4dr Hatchback,95051,NULL
18425,91976,Green,1250,NULL,02-08-2017,1150,2006,Kia,Spectra,EX 4dr Sedan w/Manual,95051,NULL
18417,162304,Black,1500,NULL,02-08-2017,2175,2002,BMW,X5,AWD 3.0i 4dr SUV,95051,NULL
18420,135210,Black,1500,2350,02-08-2017,2600,2009,Nissan,Sentra,2.0 4dr Sedan 6M,95051,NULL
18423,148364,Black,3500,NULL,02-08-2017,3650,2009,Honda,Fit,Sport Hatchback 5A w/Navi,95051,NULL
18419,142530,Black,3250,4000,02-08-2017,3225,2007,Toyota,Camry,CE 4dr Sedan (2.4L I4 5M),95051,NULL
18389,164893,Silver,2000,2900,02-08-2017,1950,2009,Mazda,Mazda6,,90810,NULL
18422,106590,Red,2500,2700,02-08-2017,4550,2007,Ford,Mustang,V6 Deluxe 2dr Fastback,95051,NULL
18242,142914,Gray,3750,3400,02-08-2017,4000,2005,Infiniti,G35,RWD 2dr Coupe,92806,NULL
18217,70174,Brown,5700,5400,02-08-2017,6275,2011,Honda,Civic,LX 4dr Sedan 5A,95051,NULL
18212,152816,Silver,1500,1800,02-08-2017,1875,2009,Kia,Sedona,LX 4dr Mini-Van LWB,95051,Frame Damage
17999,155126,Silver,3575,NULL,02-08-2017,3000,2008,Ford,Escape,4WD 4dr V6 Auto Limited,90266,Frame Damage
18074,127874,Silver,6075,6100,02-08-2017,5075,2009,Ford,Edge,4dr Limited FWD,90266,Frame Damage
16964,119925,Silver,2900,3900,02-08-2017,4425,2008,Hyundai,Santa Fe,FWD 4dr Auto GLS,90810,NULL
18429,169333,White,12250,13300,02-08-2017,12150,2011,Chevrolet,Silverado 1500,4x4 LT 4dr Crew Cab 5.8 ft. SB,95051,NULL
18448,212000,Gold,5500,6200,02-08-2017,5800,2008,Toyota,Highlander,AWD Base 4dr SUV,95051,NULL
18497,117622,Black,5000,6300,02-08-2017,6175,2011,Toyota,Camry,Base 4dr Sedan 6A,92806,NULL
18384,119081,Silver,6300,6800,02-08-2017,6075,2011,Honda,Accord Sdn,4dr I4 Auto SE,90801,NULL
18330,25949,Red,9200,8500,02-08-2017,10150,2013,MINI,Hardtop,Cooper 2dr Hatchback,95051,NULL
18151,43685,DarkBlue,15500,NULL,02-08-2017,15350,2014,MINI,Hardtop,Cooper S 2dr Hatchback,92806,NULL
18243,111305,DarkBlue,8500,8000,02-08-2017,7300,2011,BMW,3 Series,328i 2dr Coupe SULEV,92806,NULL
17854,26889,Silver,16350,16500,02-08-2017,17750,2014,BMW,3 Series,14 BMW 3 Series 4dr Sedan SA,92675,NULL
18240,19410,DarkBlue,11000,13500,02-08-2017,13450,2015,Scion,tC,,90810,NULL
13748,0,Silver,1300,1050,02-08-2017,1625,2006,Saturn,Ion,3 4dr Coupe w/Automatic,92806,NULL
13730,161810,Green,2000,2400,02-08-2017,2450,2008,Toyota,Yaris,Base 4dr Sedan 4A,92806,NULL
13968,124205,White,300,1200,02-08-2017,925,2002,Ford,Mustang,2dr Coupe,95051,NULL
18355,171771,Silver,1200,1650,02-08-2017,1825,2004,Ford,Expedition,Eddie Bauer 4dr SUV,92806,NULL
17449,229089,White,2250,2250,02-08-2017,1125,2005,Ford,Expedition,Limited 4dr SUV,92806,NULL
14688,164000,Tan,1250,1700,02-08-2017,3050,2003,GMC,Yukon,4dr SUV,92806,TMU
18328,35880,LightBlue,5000,8200,02-08-2017,6575,2007,Ford,Mustang,V6 Deluxe 2dr Fastback,92806,NULL
18172,140593,DarkBlue,5000,4700,02-08-2017,4475,2007,Toyota,RAV4,Limited 4dr SUV V6,92806,NULL
18394,138658,Silver,4000,NULL,02-08-2017,3550,2011,Kia,Soul,,90810,NULL
18512,151448,Maroon,1300,2400,02-08-2017,2400,2001,GMC,Yukon,SLE 2WD 4dr SUV,92806,NULL
18573,0,White,8500,10500,02-08-2017,8450,2009,GMC,Sierra 1500,4x2 Work Truck 4dr Extended Cab 5.8 ft. SB,92806,NULL
18568,125000,Black,0,10100,02-08-2017,8625,2008,HUMMER,H3,4x4 Base 4dr SUV,92675,NULL
18546,12618,Black,40500,41750,02-08-2017,39000,2016,Chevrolet,Tahoe,4x2 LT 4dr SUV,92806,NULL
18548,54427,Black,0,18250,02-08-2017,20100,2013,Volvo,XC60,AWD T6 4dr SUV,92806,NULL
18547,28188,Black,0,NULL,02-08-2017,24300,2015,Mercedes-Benz,GLK,GLK 350 4dr SUV,92806,NULL
18569,118000,Black,0,8800,02-08-2017,7750,2011,Volvo,XC60,AWD T6 4dr SUV,92675,NULL
18535,109259,Silver,4000,4100,02-08-2017,4400,2013,Chevrolet,Cruze,4dr Sdn Auto 1LT,90801,NULL
18578,40833,Black,48000,48500,02-08-2017,48100,2015,GMC,Yukon,4x4 Denali 4dr SUV,92806,NULL
18577,103589,Gray,7000,NULL,02-08-2017,7300,2008,Lincoln,MKX,4dr SUV,92806,NULL
18574,110115,Black,8600,12500,02-08-2017,10200,2006,Toyota,Tacoma,V6 4dr Access Cab 4WD SB (4L V6 6M),92806,NULL
18579,215824,Black,4000,3500,02-08-2017,2775,2007,Toyota,RAV4,Sport 4dr SUV 4WD V6,92806,NULL
18576,161746,Black,2600,3000,02-08-2017,2450,2005,Nissan,Xterra,S 4WD 4dr SUV,92806,NULL
18581,104272,Gold,500,NULL,02-08-2017,950,2003,Lincoln,LS,Sport 4dr Sedan V8,92806,NULL
18523,79048,Silver,5000,6000,02-08-2017,0,2012,Hyundai,Sonata,,90801,NULL
18533,119730,Silver,4875,6000,02-08-2017,5050,2008,Toyota,Sienna,,90266,NULL
18441,139645,Silver,3575,3750,02-08-2017,3375,2007,Honda,Odyssey,5dr LX,90266,NULL
18545,108409,Silver,3275,3600,02-08-2017,2325,2007,Scion,tC,3dr HB Manual,90266,NULL
18440,192467,Silver,9575,NULL,02-08-2017,9850,2004,Chevrolet,Silverado 2500HD,,90266,NULL
18570,113000,Black,0,NULL,02-08-2017,8250,2011,Ford,Edge,Limited 4dr Crossover,92675,NULL
18540,110724,Silver,2575,3600,02-08-2017,3200,2010,Ford,Focus,4dr Sdn SES,90266,NULL
18511,183732,Silver,1575,1300,02-08-2017,675,2005,Kia,Sorento,4dr LX 4WD Auto,90266,NULL
17647,42377,Silver,14869,10000,02-08-2017,11550,2016,Toyota,Corolla,4dr Sdn CVT S,90266,NULL
18191,49017,Silver,13398,NULL,02-08-2017,11850,2014,Toyota,Prius,5dr HB Two,90266,NULL
18403,150020,Silver,4050,4100,02-08-2017,3625,2006,Honda,Pilot,4WD EX AT,92618,NULL
16316,62795,Black,8575,7000,02-08-2017,9650,2014,Toyota,Corolla,4dr Sdn CVT S,90266,Frame Damage
16930,90543,Silver,8000,NULL,02-08-2017,8125,2012,Chevrolet,Equinox,FWD 4dr LT w/1LT,90801,NULL
18529,138081,Silver,6000,5100,02-08-2017,5975,2012,Toyota,Prius,,90810,NULL
18599,146010,Maroon,3700,NULL,02-08-2017,4075,2012,Kia,Optima,EX 4dr Sedan 6A,92806,NULL
18610,204079,Black,750,1000,04-08-2017,825,2001,Honda,Civic,LX 4dr Sedan,92806,NULL
18604,149295,Gray,1000,NULL,04-08-2017,1275,2003,Nissan,Altima,3.5 SE 4dr Sedan,95051,NULL
18603,148172,LightBlue,500,700,04-08-2017,475,1998,Ford,Explorer,XL 4dr SUV,95051,NULL
18562,175111,Black,800,1400,04-08-2017,900,1999,Honda,Accord,EX V6 4dr Sedan,92806,NULL
18560,173134,Black,300,NULL,04-08-2017,1175,2001,Isuzu,Rodeo,S V6 2WD 4dr SUV,92806,NULL
18558,152211,Gold,750,900,04-08-2017,1075,2000,Honda,Accord,LX 4dr Sedan,92806,NULL
18495,103638,Silver,100,500,04-08-2017,800,2000,Mercury,Sable,GS 4dr Sedan,92806,NULL
18478,185000,Black,350,350,04-08-2017,475,2001,Ford,Explorer Sport,2WD 2dr SUV,95051,NULL
18413,128222,Black,250,NULL,04-08-2017,400,1999,Ford,Windstar,3dr LX Mini-Van,95051,NULL
18376,165530,Brown,3075,NULL,04-08-2017,2425,2005,Mercedes-Benz,E-Class,4dr Sdn 5.0L,90266,NULL
18353,219670,Black,1126,NULL,04-08-2017,375,2003,Ford,Explorer,4dr XLS 4WD SUV,90266,NULL
18305,203889,Black,300,0,04-08-2017,300,1999,Volkswagen,Passat,4dr GLS 1.8T Turbo Sedan,92806,NULL
16769,194458,Red,550,400,04-08-2017,NULL,1994,Ford,Explorer,,92618,NULL
12485,148623,Gray,600,NULL,04-08-2017,675,2007,Chrysler,PT Cruiser,4dr Wagon,95051,NULL
17341,160027,Silver,2500,2500,04-08-2017,4025,2006,Infiniti,M45,4dr Sedan,92806,NULL
12275,248869,Gray,200,100,04-08-2017,125,2000,Chevrolet,Malibu,4dr Sedan,92806,NULL
18417,162304,Black,1500,NULL,04-08-2017,2175,2002,BMW,X5,AWD 3.0i 4dr SUV,95051,NULL
17572,170575,Black,500,1150,04-08-2017,725,2006,Kia,Optima,New LX 4dr Sedan w/V6,95051,NULL
18501,113260,DarkBlue,0,NULL,04-08-2017,2150,2006,Hyundai,Sonata,GLS V6 4dr Sedan,95051,Frame Damage
18611,135106,Silver,10000,NULL,09-08-2017,10300,2009,Chevrolet,Tahoe,4x2 LT XFE 4dr SUV w/1LT,92806,NULL
18601,31726,Black,14000,13250,09-08-2017,14950,2015,Honda,CR-V,EX 4dr SUV,95051,NULL
18593,104370,Black,4000,3800,09-08-2017,4375,2006,BMW,7 Series,750Li 4dr Sdn,90810,NULL
18615,130435,Black,2500,2900,09-08-2017,3550,2007,Dodge,Durango,SXT 4dr SUV,92806,NULL
18613,119638,Silver,3600,4500,09-08-2017,4525,2005,Toyota,Highlander,Fwd 4dr SUV V6,92806,NULL
18643,30413,LightBlue,15100,16000,09-08-2017,16950,2014,Toyota,Prius V,Two 4dr Wagon,92806,NULL
18641,122869,Gray,6600,NULL,09-08-2017,6600,2011,Honda,Accord,EX-L V6 4dr Sedan,92806,NULL
18609,118203,Gray,1500,2500,09-08-2017,2200,2007,Scion,tC,Spec 2dr Hatchback (2.4L I4 4A),92806,NULL
18642,85131,Gray,13100,14000,09-08-2017,16150,2011,Lexus,GS 350,4dr Sedan,92806,NULL
18557,81917,White,9000,12000,09-08-2017,9600,1988,Mercedes-Benz,560-Class,560 SL 2dr Convertible,92806,NULL
18640,175136,White,600,NULL,09-08-2017,700,2000,Honda,Civic,LX 4dr Sedan,92806,NULL
18639,143499,White,600,NULL,09-08-2017,425,2001,Volkswagen,Jetta,GLS 4dr Sedan,92806,NULL
18581,104272,Gold,500,1200,09-08-2017,950,2003,Lincoln,LS,Sport 4dr Sedan V8,92806,NULL
18579,215824,Black,4000,3400,09-08-2017,2775,2007,Toyota,RAV4,Sport 4dr SUV 4WD V6,92806,NULL
18614,84625,Black,1700,2800,09-08-2017,1925,2008,Kia,Spectra,LX 4dr Sedan (2L I4 4A),92806,NULL
18566,137534,LightBlue,2750,3400,09-08-2017,2800,2009,Volkswagen,CC,Sport 4dr Sedan 6A,92806,NULL
18553,134456,Black,2000,2600,09-08-2017,2550,2007,Toyota,Corolla,CE 4dr Sedan (1.8L I4 5M),92806,NULL
18565,133793,White,4000,4700,09-08-2017,4750,2007,Toyota,Camry,LE V6 4dr Sedan,92806,NULL
18570,113000,Black,0,NULL,09-08-2017,8250,2011,Ford,Edge,Limited 4dr Crossover,92675,NULL
18563,146478,Silver,1500,2150,09-08-2017,1525,2004,Honda,Odyssey,EX 4dr Mini-Van,92806,NULL
18525,72098,Silver,4200,4500,09-08-2017,3825,2008,Nissan,Altima,,90810,NULL
18529,138081,Silver,6000,6100,09-08-2017,5975,2012,Toyota,Prius,,90810,NULL
18487,72128,Silver,10000,11500,09-08-2017,8550,2003,Chevrolet,Silverado 2500HD,,90801,NULL
18549,99199,Gray,3900,5400,09-08-2017,4075,2011,Nissan,Cube,1.8 4dr Wagon,92806,NULL
18514,22238,Silver,9500,9700,09-08-2017,9225,2016,Kia,Forte,,90810,NULL
18440,192467,Silver,9575,8900,09-08-2017,9850,2004,Chevrolet,Silverado 2500HD,,90266,NULL
18433,24463,Gray,7250,7500,09-08-2017,9250,2013,Kia,Soul,+ 4dr Wagon 6M,92806,NULL
18365,82155,Red,2800,NULL,09-08-2017,3950,2013,Kia,Rio,LX 4dr Sedan 6M,92806,NULL
18394,138658,Silver,4000,3600,09-08-2017,3550,2011,Kia,Soul,,90810,NULL
18299,127173,Gray,4650,4500,09-08-2017,4400,2007,Acura,TL,4dr Sedan,92806,NULL
18612,83825,Silver,6000,8200,09-08-2017,6700,2013,Kia,Optima,LX 4dr Sedan,92806,NULL
18392,74456,Silver,9500,9250,09-08-2017,9475,2011,Hyundai,Santa Fe,,90810,Outlier
18153,66979,White,14000,NULL,09-08-2017,14500,2013,Infiniti,G37 Sedan,AWD x 4dr Sedan,92806,NULL
18191,49017,Silver,13398,12000,09-08-2017,11850,2014,Toyota,Prius,5dr HB Two,90266,NULL
18583,71278,Gray,15500,14900,09-08-2017,14450,2012,Jeep,Grand Cherokee,4x4 Laredo 4dr SUV,92806,NULL
18552,109341,Black,2750,NULL,09-08-2017,2875,2010,Chrysler,Sebring,Limited 4dr Sedan,92806,NULL
18645,107150,Black,2600,3000,09-08-2017,2700,2007,Kia,Sorento,4dr SUV,92806,NULL
18646,130759,Silver,600,1850,09-08-2017,1300,2003,Honda,Civic,LX 4dr Sedan,92806,NULL
18647,133799,Green,1100,2400,09-08-2017,1500,1997,Ford,F-150,3dr Extended Cab SB,92806,NULL
17008,160058,Silver,2800,2600,09-08-2017,1925,2008,Scion,xB,Base 4dr Wagon 5M,92806,NULL
18296,115907,Gray,8900,NULL,09-08-2017,7275,2008,BMW,X5,AWD 4.8i 4dr SUV,92806,NULL
17522,66465,Maroon,2750,2700,09-08-2017,1825,2006,Ford,Five Hundred,Limited 4dr Sedan,92806,NULL
16930,90543,Silver,8000,NULL,09-08-2017,8125,2012,Chevrolet,Equinox,FWD 4dr LT w/1LT,90801,NULL
17314,175703,Black,750,0,09-08-2017,350,1999,Saturn,S-Series,SL1 4dr Sedan,92806,NULL
18683,73913,Black,2100,3800,09-08-2017,2675,2005,Scion,xB,4dr Wagon,92806,NULL
18684,105849,Black,1,12750,09-08-2017,11350,2011,Mercedes-Benz,M-Class,AWD ML 350 BlueTEC 4MATIC 4dr SUV,92675,NULL
18096,24086,White,25800,24000,09-08-2017,27200,2014,Infiniti,QX60,4dr SUV,90801,NULL
18291,98549,Silver,1850,2400,09-08-2017,1250,2001,Volkswagen,GTI,2dr GLS 1.8T Turbo Hatchback,92806,NULL
18526,63291,Silver,7500,8500,09-08-2017,8225,2014,Nissan,Altima,4dr Sdn I4 2.5,90810,NULL
18733,144000,Black,0,0,09-08-2017,3925,2008,Subaru,Outback,AWD 2.5i 4dr Wagon 4A,92675,NULL
18731,120000,Black,0,5500,09-08-2017,4800,2007,Mercedes-Benz,E-Class,E 350 4dr Sedan,92675,NULL
18728,119096,Silver,1200,NULL,09-08-2017,1100,2005,Volkswagen,Passat,4dr GLS 1.8T Turbo Sedan,92806,NULL
18769,135000,Black,0,7600,09-08-2017,7325,2005,Toyota,Tundra,4dr Access Cab Limited RWD SB V8,92675,NULL
18722,137286,Gray,3575,4200,09-08-2017,3225,2005,Acura,TL,,90266,NULL
18480,96975,LightBlue,5700,5600,09-08-2017,6125,2012,Ford,Focus,Titanium 4dr Hatchback,92806,NULL
18750,28464,Black,11200,11000,09-08-2017,10350,2012,MINI,Cooper Countryman,Base 4dr Crossover,92806,NULL
18768,90250,White,3075,4800,09-08-2017,3475,2004,Toyota,Sienna,CE 7-Passenger 4dr Mini-Van,90266,NULL
18262,31043,Black,13983,10250,09-08-2017,12650,2016,Toyota,Corolla,,90266,NULL
18597,47143,Black,18733,NULL,09-08-2017,20400,2012,BMW,3 Series,2dr Conv 335i,90266,NULL
18748,123198,Black,8000,8750,09-08-2017,8525,2007,Lincoln,Navigator,Luxury 4dr SUV,92806,NULL
18753,215627,Black,1000,NULL,09-08-2017,1100,2003,GMC,Envoy XL,SLE 4WD 4dr SUV,92806,Frame Damage
18757,113932,Black,2100,2100,09-08-2017,1900,2006,Kia,Sportage,LX 4dr SUV w/V6,92806,NULL
18747,208000,Black,2100,3700,09-08-2017,2450,2002,Toyota,Tacoma,2dr Standard Cab PreRunner 2WD SB,92806,NULL
18752,120705,Black,6000,6200,09-08-2017,6050,2007,Honda,CR-V,EX-L 4dr SUV,92806,NULL
18754,147315,Black,3500,3000,09-08-2017,3975,2008,BMW,5 Series,535i 4dr Sedan Luxury,92806,NULL
18655,88701,Black,21600,NULL,09-08-2017,22500,2013,GMC,Sierra 1500,4x4 SLT 4dr Crew Cab 5.8 ft. SB,95051,NULL
18651,138424,Black,750,1600,09-08-2017,0,2006,Nissan,Quest,3.5 4dr Mini-Van,95051,NULL
18548,54427,Black,0,18500,09-08-2017,20100,2013,Volvo,XC60,AWD T6 4dr SUV,92806,NULL
18695,117744,Silver,3600,4100,09-08-2017,4100,2008,Toyota,Prius,5dr HB,90810,NULL
18657,129401,LightBlue,7000,NULL,09-08-2017,8675,2009,Chevrolet,Silverado 1500,4x2 Work Truck 4dr Extended Cab 5.8 ft. SB,95051,NULL
18801,0,Black,0,1050,11-08-2017,825,2003,Suzuki,Aerio,SX 4dr Wagon,92806,NULL
18797,177505,Black,250,500,11-08-2017,675,1998,Honda,Accord,LX V6 4dr Sedan,95051,NULL
18753,215627,Black,1000,900,11-08-2017,1100,2003,GMC,Envoy XL,SLE 4WD 4dr SUV,92806,Frame Damage
18727,130639,Purple,1000,NULL,11-08-2017,775,1998,Honda,Accord,EX V6 2dr Coupe,92806,NULL
18663,154123,Red,750,800,11-08-2017,1375,2005,Ford,Focus,ZX5 S 4dr Hatchback,92806,NULL
18807,16,Maroon,1200,NULL,11-08-2017,3125,2004,GMC,Yukon,SLE 4dr SUV,92806,Salvage Title
18652,106876,Black,1000,0,11-08-2017,1750,2005,Ford,Freestar,SEL 4dr Mini-Van,95051,NULL
18649,245976,Black,500,1000,11-08-2017,0,2001,Chevrolet,Suburban,2500 4WD 4dr SUV,95051,NULL
18640,175136,White,600,800,11-08-2017,700,2000,Honda,Civic,LX 4dr Sedan,92806,NULL
18604,149295,Gray,1000,NULL,11-08-2017,1275,2003,Nissan,Altima,3.5 SE 4dr Sedan,95051,NULL
18650,0,Black,1000,NULL,11-08-2017,1050,2006,Nissan,Altima,2.5 4dr Sedan,95051,NULL
18648,129231,Black,500,600,11-08-2017,925,2006,Ford,Taurus,SEL 4dr Sedan,95051,NULL
18639,143499,White,600,NULL,11-08-2017,425,2001,Volkswagen,Jetta,GLS 4dr Sedan,92806,NULL
18560,173134,Black,300,NULL,11-08-2017,1175,2001,Isuzu,Rodeo,S V6 2WD 4dr SUV,92806,NULL
18478,185000,Black,350,550,11-08-2017,475,2001,Ford,Explorer Sport,2WD 2dr SUV,95051,NULL
18413,128222,Black,250,225,11-08-2017,400,1999,Ford,Windstar,3dr LX Mini-Van,95051,NULL
17314,175703,Black,750,NULL,11-08-2017,350,1999,Saturn,S-Series,SL1 4dr Sedan,92806,NULL
18425,91976,Green,1250,1000,11-08-2017,1150,2006,Kia,Spectra,EX 4dr Sedan w/Manual,95051,NULL
18777,61272,Black,11000,12500,16-08-2017,12000,2014,Chevrolet,Camaro,2dr Cpe LS w/2LS,90801,NULL
18775,39634,Silver,6000,6700,16-08-2017,5800,2014,Chevrolet,Sonic,4dr Sdn Auto LT,90801,NULL
18811,163726,Black,3500,4100,16-08-2017,3725,2011,Chevrolet,Traverse,LS 4dr SUV,92806,NULL
18808,145607,Silver,1300,1800,16-08-2017,2000,2010,Kia,Optima,LX 4dr Sedan (I4 5A),92806,NULL
18812,87253,Red,0,7750,16-08-2017,5675,2014,Nissan,Sentra,S 4dr Sedan 6M,92806,NULL
18810,106017,Red,1300,2600,16-08-2017,2050,2006,Mitsubishi,Outlander,LS 4dr SUV w/Automatic,92806,NULL
18738,101809,Silver,2887,4400,16-08-2017,3100,2008,Jeep,Patriot,FWD 4dr Sport,90810,NULL
18800,66548,Black,2500,3700,16-08-2017,3500,2012,FIAT,500,Pop 2dr Hatchback,95051,NULL
18776,76421,PearlWhite,25000,25750,16-08-2017,24100,2010,Cadillac,CTS-V,4dr Sdn,90801,NULL
18829,168500,Black,4250,4500,16-08-2017,4400,2006,Lexus,IS 250,4dr Sedan w/Automatic,92806,NULL
18831,53205,Red,26500,26600,16-08-2017,26600,2016,Jeep,Wrangler Unlimited,4x4 Sport 4dr SUV,92806,NULL
18830,225280,LightBlue,2500,2950,16-08-2017,2125,2004,Nissan,350Z,2dr Coupe,92806,NULL
18778,156753,Black,2500,3700,16-08-2017,3025,2011,Hyundai,Elantra,,90810,NULL
18597,47143,Black,18733,NULL,16-08-2017,20400,2012,BMW,3 Series,2dr Conv 335i,90266,NULL
18657,129401,LightBlue,7000,10100,16-08-2017,8675,2009,Chevrolet,Silverado 1500,4x2 Work Truck 4dr Extended Cab 5.8 ft. SB,95051,NULL
18599,146010,Maroon,3700,4700,16-08-2017,4075,2012,Kia,Optima,EX 4dr Sedan 6A,92806,NULL
18611,135106,Silver,10000,11400,16-08-2017,10300,2009,Chevrolet,Tahoe,4x2 LT XFE 4dr SUV w/1LT,92806,NULL
18799,117660,Black,3000,NULL,16-08-2017,3475,2008,Audi,A4,2.0T 4dr Sedan (2L I4 6M),95051,NULL
18240,19410,DarkBlue,11000,13250,16-08-2017,13450,2015,Scion,tC,,90810,NULL
17979,104651,Maroon,6850,NULL,16-08-2017,7925,2012,Kia,Optima,SX Turbo 4dr Sedan 6A,92806,NULL
17445,154033,Gold,5900,NULL,16-08-2017,6475,2007,Mercedes-Benz,GL-Class,AWD GL 450 4MATIC 4dr SUV,92806,NULL
18329,67661,DarkBlue,7200,NULL,16-08-2017,7150,2011,Toyota,Prius,I 4dr Hatchback,95051,Frame Damage
18656,106562,Black,2000,2400,16-08-2017,2425,2010,Chevrolet,Cobalt,LS 2dr Coupe,95051,NULL
18653,118705,Black,3000,4600,16-08-2017,3925,2006,Jeep,Grand Cherokee,Laredo 4dr SUV 4WD,95051,NULL
18446,90391,Silver,5800,6100,16-08-2017,6350,2011,Honda,Accord,LX 4dr Sedan 5A,92806,NULL
18424,216156,Black,250,850,16-08-2017,675,2001,Honda,Accord,LX 4dr Sedan,95051,NULL
18559,146452,White,2760,3600,16-08-2017,3325,2011,Hyundai,Sonata,GLS 4dr Sedan,92806,NULL
18172,140593,DarkBlue,5000,NULL,16-08-2017,4475,2007,Toyota,RAV4,Limited 4dr SUV V6,92806,NULL
18415,192381,Silver,750,NULL,16-08-2017,1175,2007,Chevrolet,Impala,LS 4dr Sedan,95051,NULL
18551,96,Black,2000,2700,16-08-2017,2650,2008,Hyundai,Elantra,GLS 4dr Sedan,92806,NULL
17981,56222,Red,7000,7300,16-08-2017,7675,2012,Ford,Fusion,SEL 4dr Sedan,92806,NULL
18827,93508,Black,5300,5300,16-08-2017,5475,2007,BMW,X3,AWD 3.0si 4dr SUV,92806,NULL
18317,104159,Black,9000,0,16-08-2017,10350,2008,Land Rover,Range Rover,4x4 HSE 4dr SUV,92806,NULL
18841,14848,White,13000,15000,16-08-2017,17250,2016,Volkswagen,Beetle,1.8T S PZEV 2dr Convertible 6A,92806,NULL
18855,154726,Black,9075,9750,16-08-2017,11250,2009,Mercedes-Benz,S-Class,4dr Sdn 5.5L V8 4MATIC,90266,NULL
18861,151731,Black,1581,850,16-08-2017,0,1997,Toyota,Camry,4dr Sdn LE Auto,90266,NULL
18719,107943,Gray,4575,5100,16-08-2017,4325,2008,BMW,3 Series,4dr Sdn 328i RWD SULEV,90266,NULL
18754,147315,Black,3500,3800,16-08-2017,3975,2008,BMW,5 Series,535i 4dr Sedan Luxury,92806,NULL
18876,1,Black,0,NULL,16-08-2017,18700,2011,Mercedes-Benz,GL-Class,AWD GL 450 4MATIC 4dr SUV,92675,NULL
18875,67000,White,0,NULL,16-08-2017,9950,2011,Toyota,Venza,FWD 4cyl 4dr Crossover,92675,NULL
18816,31506,Brown,12075,NULL,16-08-2017,15900,2014,Honda,CR-V,2WD 5dr EX,90266,NULL
18582,191308,Black,500,NULL,16-08-2017,400,1999,Toyota,Corolla,VE 4dr Sedan,92806,NULL
